trial_order,condition,stimulus,sentence_extraction,comprehension_probe,probe_clause,response,accuracy,rt,participant_id,handedness,gender,first_language,age,other_languages,country_of_residence,rt_measure
19,other,"['The', 'BOSS', 'was', 'HAPPY', 'to', 'SEE', 'the', 'WORK', 'that', 'THE', 'two', 'GIRLS', 'had', 'DONE']",assorted,The boss was happy?,other,y,1,1.222573730000022,018,right,male,English,24,NA,Australia,keypress
20,incongruent,"['THE', 'groom', 'that the', 'AUNT', 'charmed', 'raised', 'A', 'toast', 'to', 'THE', 'parents']",object,The aunt charmed the groom?,relative_clause,n,0,1.5236198669999794,018,right,male,English,24,NA,Australia,keypress
21,other,"['The', 'FISH', 'was', 'CAUGHT', 'by the', 'GIRL', 'on the', 'BOAT', 'on a', 'FRIDAY']",assorted,The fish was caught by the girl?,other,y,1,1.8587738219998755,018,right,male,English,24,NA,Australia,keypress
22,congruent,"['The', 'MAN', 'that the', 'nurse', 'PHONED', 'left', 'his', 'PILLS', 'at', 'the', 'OFFICE']",object,The man left the pills?,main_clause,y,1,2.5769534270002623,018,right,male,English,24,NA,Australia,keypress
23,other,"['The', 'GIRL', 'on', 'THE', 'school', 'TRIP', 'saw a', 'FROG', 'and', 'LATER', 'she', 'SAW', 'a', 'MOUSE']",assorted,The girl saw a frog?,other,y,1,1.5742435019997174,018,right,male,English,24,NA,Australia,keypress
24,other,"['The', 'PIANO', 'was well', 'PLAYED', 'by', 'THE', 'old', 'LADY', 'but', 'IT', 'was', 'NOT', 'in', 'TUNE']",assorted,The piano was badly played?,other,n,1,1.1889205190000212,018,right,male,English,24,NA,Australia,keypress
25,other,"['The', 'COLOUR', 'of the', 'HOUSE', 'was', 'BRIGHTER', 'than the', 'MEN', 'who travelled', 'EXPECTED']",assorted,The men were colourfully dressed?,other,n,1,1.5377599739999823,018,right,male,English,24,NA,Australia,keypress
26,congruent,"['The', 'BLOKE', 'that', 'HELPED', 'the', 'MUM', 'gave a', 'GIFT', 'to say', 'THANKS']",subject,The bloke gave a gift?,main_clause,y,1,2.376509880999947,018,right,male,English,24,NA,Australia,keypress
27,other,"['The', 'BOY', 'who', 'HAD', 'a', 'BIRTHDAY', 'called', 'HIS', 'best', 'FRIEND', 'for a', 'CHAT']",assorted,The boy called his best friend?,other,y,1,1.6243910559996948,018,right,male,English,24,NA,Australia,keypress
28,congruent,"['The', 'TRADIE', 'that', 'THANKED', 'the', 'MAN', 'left his', 'WALLET', 'in the', 'CAR']",subject,The man left his wallet?,main_clause,n,1,1.4898399630001222,018,right,male,English,24,NA,Australia,keypress
29,other,"['The', 'BOOK', 'that the', 'LADY', 'with a', 'TATTOO', 'had', 'WRITTEN', 'was her', 'BEST', 'book', 'YET']",assorted,The man wrote a book?,other,n,1,1.2561984300000404,018,right,male,English,24,NA,Australia,keypress
30,congruent,"['The', 'DEAN', 'that the', 'guard', 'HEARD', 'made', 'a', 'CALL', 'about', 'the', 'MATTER']",object,The dean made a call?,main_clause,y,1,2.1419442750002418,018,right,male,English,24,NA,Australia,keypress
31,incongruent,"['THE', 'priest', 'that the', 'NUN', 'thanked', 'left', 'THE', 'church', 'in', 'A', 'hurry']",object,The nun thanked the priest?,relative_clause,y,1,1.7574418909998712,018,right,male,English,24,NA,Australia,keypress
32,incongruent,"['THE', 'truck', 'that the', 'CAR', 'bumped', 'had', 'A', 'man', 'at', 'THE', 'wheel']",object,The truck bumped the car?,relative_clause,n,1,2.7269584489999943,018,right,male,English,24,NA,Australia,keypress
33,other,"['The', 'MAN', 'was very', 'HUNGRY', 'after the', 'MEETING', 'so', 'HAD', 'lunch', 'EARLY']",assorted,The man was hungry?,other,y,1,1.237237402000119,018,right,male,English,24,NA,Australia,keypress
34,congruent,"['The', 'THIEF', 'that', 'SAW', 'the', 'GUARD', 'had a', 'GUN', 'in his', 'HOLSTER']",subject,The guard saw the thief?,relative_clause,n,1,1.941450150000037,018,right,male,English,24,NA,Australia,keypress
35,congruent,"['The', 'DANCER', 'that', 'LIKED', 'the', 'GUY', 'was a', 'CHEF', 'in the', 'CITY']",subject,The dancer liked the guy?,relative_clause,y,1,1.3228392050000366,018,right,male,English,24,NA,Australia,keypress
36,congruent,"['The', 'BOY', 'that', 'HELPED', 'the', 'GIRL', 'got an', 'A', 'on the', 'TEST']",subject,The boy got an A?,main_clause,y,1,1.1729409499998835,018,right,male,English,24,NA,Australia,keypress
37,congruent,"['The', 'COOK', 'that', 'HUGGED', 'the', 'MAID', 'had a', 'TEAR', 'on her', 'CHEEK']",subject,The maid had a tear on her cheek?,main_clause,n,1,2.4261907689997315,018,right,male,English,24,NA,Australia,keypress
38,incongruent,"['THE', 'guest', 'THAT', 'kissed', 'THE', 'host', 'BROUGHT A', 'cake', 'TO THE', 'party']",subject,The host kissed the guest?,relative_clause,n,1,1.7406172040000456,018,right,male,English,24,NA,Australia,keypress
39,congruent,"['The', 'PRINCE', 'that the', 'girl', 'HELPED', 'had', 'a', 'HEAD', 'of', 'blonde', 'HAIR']",object,The prince helped the girl?,relative_clause,n,1,1.857741443000123,018,right,male,English,24,NA,Australia,keypress
40,incongruent,"['THE', 'rod', 'THAT', 'bent', 'THE', 'pipe', 'HAD A', 'hole', 'IN THE', 'middle']",subject,The pipe had a hole?,main_clause,n,1,1.489629130999674,018,right,male,English,24,NA,Australia,keypress
41,incongruent,"['THE', 'whale', 'that the', 'SHARK', 'bit', 'won', 'THE', 'fight', 'in', 'THE', 'end']",object,The whale won the fight?,main_clause,y,1,1.087554989000182,018,right,male,English,24,NA,Australia,keypress
42,congruent,"['The', 'BUG', 'that', 'ATTACKED', 'the', 'ANT', 'was as', 'BIG', 'as a', 'COIN']",subject,The ant was as big as a coin?,main_clause,n,1,1.290026533999935,018,right,male,English,24,NA,Australia,keypress
43,congruent,"['The', 'KING', 'that the', 'guest', 'PLEASED', 'poured', 'the', 'WINE', 'from', 'the', 'JUG']",object,The guest pleased the king?,relative_clause,y,1,4.829850601000089,018,right,male,English,24,NA,Australia,keypress
44,other,"['The', 'GIRL', 'and the', 'BOY', 'that', 'OWNED', 'the', 'HORSE', 'had', 'MUD', 'on their', 'CLOTHES']",assorted,The horse was muddy?,other,n,1,3.3457623900003455,018,right,male,English,24,NA,Australia,keypress
45,incongruent,"['THE', 'dad', 'that the', 'CHEF', 'knew', 'had', 'A', 'son', 'with', 'A', 'limp']",object,The dad had a son with a limp?,main_clause,y,1,2.1911872949999633,018,right,male,English,24,NA,Australia,keypress
46,incongruent,"['THE', 'girl', 'THAT', 'pushed', 'THE', 'nerd', 'BROKE THE', 'vase', 'WITH THE', 'flowers']",subject,The girl broke the vase?,main_clause,y,1,1.5236421370000244,018,right,male,English,24,NA,Australia,keypress
47,incongruent,"['THE', 'fox', 'that the', 'WOLF', 'chased', 'hurt', 'ITS', 'paws', 'on', 'THE', 'way']",object,The fox chased the wolf?,relative_clause,n,1,2.243367740999929,018,right,male,English,24,NA,Australia,keypress
48,incongruent,"['THE', 'count', 'that the', 'QUEEN', 'knew', 'owned', 'A', 'castle', 'by', 'THE', 'lake']",object,The count knew the queen?,relative_clause,n,1,2.860547117999886,018,right,male,English,24,NA,Australia,keypress
49,congruent,"['The', 'PRIEST', 'that the', 'cook', 'PAID', 'signed', 'the', 'CHECK', 'at', 'the', 'BANK']",object,The cook paid the priest?,relative_clause,y,1,4.295805891999862,018,right,male,English,24,NA,Australia,keypress
50,congruent,"['The', 'HAT', 'that the', 'skirt', 'MATCHED', 'had', 'a', 'BOW', 'in', 'the', 'BACK']",object,The skirt matched the hat?,relative_clause,n,0,2.0252123599998413,018,right,male,English,24,NA,Australia,keypress
51,congruent,"['The', 'KID', 'that', 'FOLLOWED', 'the', 'DAD', 'had some', 'MUD', 'on his', 'SHOES']",subject,The kid followed the dad?,relative_clause,y,1,2.089119257999755,018,right,male,English,24,NA,Australia,keypress
52,other,"['The', 'JOB', 'that was', 'GIVEN', 'was', 'DIFFERENT', 'to', 'WHAT', 'she', 'EXPECTED']",assorted,The job was as expected?,other,n,1,1.824819320000188,018,right,male,English,24,NA,Australia,keypress
53,other,"['The', 'RING', 'that', 'WAS', 'sadly', 'LOST', 'was', 'FOUND', 'by the', 'FAT', 'and', 'VERY', 'happy', 'PRIEST']",assorted,The priest was sad?,other,y,0,1.4897285929996542,018,right,male,English,24,NA,Australia,keypress
54,congruent,"['The', 'COP', 'that the', 'spy', 'MET', 'wrote', 'a', 'BOOK', 'about', 'the', 'CASE']",object,The spy wrote a book?,main_clause,n,1,2.0076690630003213,018,right,male,English,24,NA,Australia,keypress
55,other,"['The', 'APPLES', 'that', 'THE', 'couple', 'BOUGHT', 'at the', 'MARKET', 'were', 'RED']",assorted,The couple bought green apples?,other,n,1,2.0416102790004516,018,right,male,English,24,NA,Australia,keypress
56,congruent,"['The', 'FRUIT', 'that the', 'cake', 'SQUASHED', 'made', 'a', 'MESS', 'in', 'the', 'BAG']",object,The fruit made a mess?,main_clause,y,1,2.877432317000057,018,right,male,English,24,NA,Australia,keypress
57,other,"['The', 'CUP', 'was', 'MADE', 'from green', 'PLASTIC', 'and was', 'FILLED', 'with', 'JUICE']",assorted,The cup was made from plastic?,other,y,1,1.6577198980003232,018,right,male,English,24,NA,Australia,keypress
58,other,"['The', 'WINE', 'that was', 'FANCY', 'was', 'KEPT', 'in the', 'CELLAR', 'for', 'NEARLY', 'ten', 'YEARS', 'and five', 'MONTHS']",assorted,The wine was fancy?,other,y,1,1.0535986849999972,018,right,male,English,24,NA,Australia,keypress
59,congruent,"['The', 'SCOUT', 'that the', 'coach', 'PUNCHED', 'had', 'a', 'FIGHT', 'with', 'a', 'MANAGER']",object,The coach had a fight?,main_clause,n,1,2.1755366440002035,018,right,male,English,24,NA,Australia,keypress
60,congruent,"['The', 'FRIEND', 'that', 'TEASED', 'the', 'BRIDE', 'told a', 'JOKE', 'about the', 'PAST']",subject,The friend told a joke?,main_clause,y,1,1.5238092319996213,018,right,male,English,24,NA,Australia,keypress
61,incongruent,"['THE', 'owl', 'THAT', 'scared', 'THE', 'bat', 'MADE A', 'loop', 'IN THE', 'air']",subject,The owl scared the bat?,relative_clause,y,1,1.540614660000756,018,right,male,English,24,NA,Australia,keypress
62,incongruent,"['THE', 'niece', 'that the', 'AUNT', 'kissed', 'sang', 'A', 'song', 'for', 'THE', 'guests']",object,The aunt sang a song?,main_clause,n,1,1.7747870749999493,018,right,male,English,24,NA,Australia,keypress
63,other,"['The', 'CAR', 'that was', 'NEW', 'had', 'JUST', 'been', 'CLEANED', 'by', 'THE', 'old', 'LADY']",assorted,The car was old?,other,n,1,1.4245128000002296,018,right,male,English,24,NA,Australia,keypress
64,incongruent,"['THE', 'boss', 'that the', 'CLERK', 'mocked', 'had', 'A', 'crush', 'on', 'THE', 'intern']",object,The clerk had a crush?,main_clause,n,1,1.4042993860002753,018,right,male,English,24,NA,Australia,keypress
65,other,"['The', 'CONCERT', 'started', 'LATER', 'than', 'WHAT', 'the', 'LADY', 'told the', 'TRAVELER']",assorted,The concert started later than the travellers expected?,other,y,1,2.6601405250003154,018,right,male,English,24,NA,Australia,keypress
66,other,"['The', 'MAN', 'who was', 'SHORT', 'gave his', 'WIFE', 'some red', 'CANDLES', 'for her', 'BIRTHDAY']",assorted,The man was short?,other,y,1,1.2226569900003597,018,right,male,English,24,NA,Australia,keypress
67,congruent,"['The', 'CROOK', 'that the', 'thief', 'WARNED', 'fled', 'the', 'TOWN', 'the', 'next', 'MORNING']",object,The crook warned the thief?,relative_clause,n,1,2.0899568299992097,018,right,male,English,24,NA,Australia,keypress
68,incongruent,"['THE', 'knight', 'THAT', 'helped', 'THE', 'king', 'SENT A', 'gift', 'FROM HIS', 'castle']",subject,The king sent a gift?,main_clause,n,1,1.5912730479994934,018,right,male,English,24,NA,Australia,keypress
69,congruent,"['The', 'SAILOR', 'that the', 'banker', 'PUSHED', 'hurt', 'his', 'FOOT', 'in', 'the', 'BRAWL']",object,The sailor pushed the banker?,relative_clause,n,1,4.833115481000277,018,right,male,English,24,NA,Australia,keypress
70,other,"['The', 'DESSERT', 'was', 'SERVED', 'with', 'CUSTARD', 'and', 'FRUIT', 'then', 'THERE', 'was', 'COFFEE']",assorted,The coffee was before dessert?,other,n,1,2.7934746750006525,018,right,male,English,24,NA,Australia,keypress
71,incongruent,"['THE', 'nun', 'THAT', 'blessed', 'THE', 'monk', 'LIT A', 'candle', 'ON THE', 'table']",subject,The monk lit a candle?,main_clause,n,1,2.343379000999448,018,right,male,English,24,NA,Australia,keypress
72,incongruent,"['THE', 'clerk', 'THAT', 'liked', 'THE', 'boss', 'HAD A', 'desk', 'BY THE', 'window']",subject,The clerk had a desk by the window?,main_clause,y,1,3.3785937000002377,018,right,male,English,24,NA,Australia,keypress
73,other,"['The', 'DESK', 'was', 'NEW', 'but', 'DUSTY', 'and', 'COVERED', 'with old', 'BOOKS']",assorted,The desk was old?,other,n,1,1.8413032349999412,018,right,male,English,24,NA,Australia,keypress
1,other,"['The', 'RING', 'that', 'WAS', 'sadly', 'LOST', 'was', 'FOUND', 'by the', 'FAT', 'and', 'VERY', 'happy', 'PRIEST']",assorted,The priest found the ring?,other,y,1,2.108798160999868,019,right,female,English,26,NA,Australia,keypress
2,other,"['The', 'GIRL', 'kicked the', 'BALL', 'into the', 'WINDOW', 'but it', 'DID', 'not', 'BREAK']",assorted,The girl broke the window?,other,n,1,2.1423557429998255,019,right,female,English,26,NA,Australia,keypress
3,incongruent,"['THE', 'bum', 'THAT', 'scared', 'THE', 'cop', 'CROSSED THE', 'street', 'AT THE', 'light']",subject,The cop scared the bum?,relative_clause,y,0,3.746237038000345,019,right,female,English,26,NA,Australia,keypress
4,congruent,"['The', 'CAT', 'that the', 'dog', 'FOUGHT', 'licked', 'its', 'WOUNDS', 'in', 'the', 'CORNER']",object,The cat licked its wounds?,main_clause,y,1,2.0250743010001315,019,right,female,English,26,NA,Australia,keypress
5,other,"['The', 'CUP', 'was', 'MADE', 'from green', 'PLASTIC', 'and was', 'FILLED', 'with', 'JUICE']",assorted,The cup was made from plastic?,other,y,1,2.025566266000169,019,right,female,English,26,NA,Australia,keypress
6,other,"['The', 'HAT', 'that was', 'WORN', 'by the', 'BOY', 'with a', 'JACKET', 'was too', 'SMALL', 'for the', 'MAN']",assorted,The hat was too small?,other,y,1,1.4738967279999995,019,right,female,English,26,NA,Australia,keypress
7,other,"['The', 'BOY', 'who', 'HAD', 'a', 'BIRTHDAY', 'called', 'HIS', 'best', 'FRIEND', 'for a', 'CHAT']",assorted,The friend called the boy?,other,n,1,3.9130448470000374,019,right,female,English,26,NA,Australia,keypress
8,incongruent,"['THE', 'cook', 'that the', 'MAID', 'hugged', 'had', 'A', 'tear', 'on', 'HER', 'cheek']",object,The maid had a tear on her cheek?,main_clause,y,0,1.3564869760002694,019,right,female,English,26,NA,Australia,keypress
9,incongruent,"['THE', 'rod', 'THAT', 'bent', 'THE', 'pipe', 'HAD A', 'hole', 'IN THE', 'middle']",subject,The rod bent the pipe?,relative_clause,n,0,3.8435180370001945,019,right,female,English,26,NA,Australia,keypress
10,congruent,"['The', 'PRIEST', 'that the', 'nun', 'THANKED', 'left', 'the', 'CHURCH', 'in', 'a', 'HURRY']",object,The nun thanked the priest?,relative_clause,y,1,1.5230993840000338,019,right,female,English,26,NA,Australia,keypress
11,other,"['The', 'WINE', 'that was', 'FANCY', 'was', 'KEPT', 'in the', 'CELLAR', 'for', 'NEARLY', 'ten', 'YEARS', 'and five', 'MONTHS']",assorted,The wine was bad?,other,n,1,1.5578201260000242,019,right,female,English,26,NA,Australia,keypress
12,other,"['The', 'BIKE', 'that was', 'YELLOW', 'and', 'SHINY', 'belonged', 'TO', 'the', 'BOY', 'with the', 'HAT']",assorted,The bike was red?,other,n,1,1.9415783930003272,019,right,female,English,26,NA,Australia,keypress
13,incongruent,"['THE', 'bloke', 'THAT', 'helped', 'THE', 'mum', 'GAVE A', 'gift', 'TO SAY', 'thanks']",subject,The mum helped the bloke?,relative_clause,n,1,1.958474484999897,019,right,female,English,26,NA,Australia,keypress
14,congruent,"['The', 'BUG', 'that', 'ATTACKED', 'the', 'ANT', 'was as', 'BIG', 'as a', 'COIN']",subject,The bug attacked the ant?,relative_clause,y,1,2.358871752000141,019,right,female,English,26,NA,Australia,keypress
15,congruent,"['The', 'WHALE', 'that', 'BIT', 'the', 'SHARK', 'won the', 'FIGHT', 'in the', 'END']",subject,The shark bit the whale?,relative_clause,n,1,2.2262231919999067,019,right,female,English,26,NA,Australia,keypress
16,incongruent,"['THE', 'dad', 'THAT', 'knew', 'THE', 'chef', 'HAD A', 'son', 'WITH A', 'limp']",subject,The dad had a son with a limp?,main_clause,y,1,3.127246802999707,019,right,female,English,26,NA,Australia,keypress
17,congruent,"['The', 'DESK', 'that', 'SCRATCHED', 'the', 'BED', 'was too', 'OLD', 'to be', 'MOVED']",subject,The bed was too old?,main_clause,y,0,1.7256163790002574,019,right,female,English,26,NA,Australia,keypress
18,incongruent,"['THE', 'clerk', 'that the', 'BOSS', 'liked', 'had', 'A', 'desk', 'by', 'THE', 'window']",object,The boss had a desk by the window?,main_clause,n,1,2.0251873540000815,019,right,female,English,26,NA,Australia,keypress
19,congruent,"['The', 'THUG', 'that the', 'man', 'SAW', 'had', 'a', 'HAT', 'on', 'his', 'HEAD']",object,The thug saw the man?,relative_clause,n,1,3.595659648000037,019,right,female,English,26,NA,Australia,keypress
20,incongruent,"['THE', 'boy', 'that the', 'GIRL', 'helped', 'got', 'AN', 'A', 'on', 'THE', 'test']",object,The boy helped the girl?,relative_clause,y,0,1.4728479079999488,019,right,female,English,26,NA,Australia,keypress
21,congruent,"['The', 'SAILOR', 'that the', 'banker', 'PUSHED', 'hurt', 'his', 'FOOT', 'in', 'the', 'BRAWL']",object,The banker hurt his foot?,main_clause,n,1,2.3933718380003484,019,right,female,English,26,NA,Australia,keypress
22,other,"['The', 'GIRL', 'and the', 'BOY', 'that', 'OWNED', 'the', 'HORSE', 'had', 'MUD', 'on their', 'CLOTHES']",assorted,The horse was muddy?,other,n,1,3.8444564820001688,019,right,female,English,26,NA,Australia,keypress
23,other,"['The', 'MAN', 'was very', 'HUNGRY', 'after the', 'MEETING', 'so', 'HAD', 'lunch', 'EARLY']",assorted,The man was hungry?,other,y,1,1.5734399470002245,019,right,female,English,26,NA,Australia,keypress
24,other,"['The', 'PIANO', 'was well', 'PLAYED', 'by', 'THE', 'old', 'LADY', 'but', 'IT', 'was', 'NOT', 'in', 'TUNE']",assorted,The piano was badly played?,other,n,1,3.19462258700014,019,right,female,English,26,NA,Australia,keypress
25,incongruent,"['THE', 'man', 'that the', 'NURSE', 'phoned', 'left', 'HIS', 'pills', 'at', 'THE', 'office']",object,The nurse left the pills?,main_clause,y,0,2.760692641999867,019,right,female,English,26,NA,Australia,keypress
26,incongruent,"['THE', 'crook', 'that the', 'THIEF', 'warned', 'fled', 'THE', 'town', 'the', 'NEXT', 'morning']",object,The crook fled the town?,main_clause,y,1,1.606540343999768,019,right,female,English,26,NA,Australia,keypress
27,congruent,"['The', 'NUN', 'that the', 'monk', 'BLESSED', 'lit', 'a', 'CANDLE', 'on', 'the', 'TABLE']",object,The monk blessed the nun?,relative_clause,y,1,2.0085499780002465,019,right,female,English,26,NA,Australia,keypress
28,other,"['The', 'DOG', 'that', 'BARKED', 'is very', 'BIG', 'and very', 'FRIENDLY', 'but', 'DOESN’T', 'like', 'CATS']",assorted,The dog is very big?,other,y,1,2.121998480999991,019,right,female,English,26,NA,Australia,keypress
29,incongruent,"['THE', 'owl', 'that the', 'BAT', 'scared', 'made', 'A', 'loop', 'in', 'THE', 'air']",object,The bat scared the owl?,relative_clause,y,1,1.858015716999944,019,right,female,English,26,NA,Australia,keypress
30,incongruent,"['THE', 'guy', 'THAT', 'thanked', 'THE', 'judge', 'LEFT THE', 'room', 'WITH A', 'smile']",subject,The guy thanked the judge?,relative_clause,y,1,1.590950142999645,019,right,female,English,26,NA,Australia,keypress
